Date,Close,Open,High,Low,Volume,Daily_Return,SMA_20,RSI_14,totalliabilities,totalshareholderequity,totalassets,cashandcashequivalentsatcarryingvalue,debt_to_equity,sentiment_score,target_5day_return,sentiment_3day_ma
2021-03-04,150.56,152.61,154.38,148.62,20090000.0,-0.0154,153.33249999999998,49.882352941176464,,,,,11.11637205839186,-0.0266666666666666,0.024973432518597072,-0.0266666666666666
2021-03-05,150.91,153.22,153.49,147.97,18470000.0,0.0023,153.48999999999998,46.9719350073855,,,,,11.11637205839186,-0.0266666666666666,0.03472268239347964,-0.0266666666666666
2021-03-08,152.91,152.47,155.46,150.75,17130000.0,0.0133,153.62550000000002,46.05358435916001,,,,,11.11637205839186,-0.0266666666666666,0.01608789484010198,-0.0266666666666666
2021-03-09,151.83,151.5,154.25,149.82,16239999.999999998,-0.0070999999999999,153.60700000000003,48.53195164075994,,,,,11.11637205839186,-0.0266666666666666,0.011065006915629283,-0.0266666666666666
2021-03-10,155.13,151.91,156.16,151.51,14340000.0,0.0217,153.762,51.183970856102015,,,,,11.11637205839186,-0.0266666666666666,-0.00025784825630115193,-0.0266666666666666
2021-03-11,154.32,154.11,156.15,153.36,11770000.0,-0.0052,153.7615,53.6171685704396,,,,,11.11637205839186,-0.0266666666666666,0.021578538102643874,-0.0266666666666666
2021-03-12,156.15,156.86,157.63,155.07,12850000.0,0.0118999999999999,153.8595,54.27470217238962,,,,,11.11637205839186,-0.0266666666666666,-0.00646813960935011,-0.0266666666666666
2021-03-15,155.37,156.35,156.92,153.96,12100000.0,-0.005,153.84949999999998,53.14183123877917,,,,,11.11637205839186,-0.0266666666666666,-0.028319495398081984,-0.0266666666666666
2021-03-16,153.51,154.09,154.6,152.19,12810000.0,-0.012,153.7855,51.79165127447358,,,,,11.11637205839186,-0.0266666666666666,-0.026382646081688388,-0.0266666666666666
2021-03-17,155.09,155.34,156.88,153.05,13950000.0,0.0103,153.6705,50.28694404591104,,,,,11.11637205839186,-0.0266666666666666,-0.02882197433748146,-0.0266666666666666
2021-03-18,157.65,157.6,161.69,157.11,21900000.0,0.0165,153.52450000000002,54.95883967071737,,,,,11.11637205839186,-0.0266666666666666,-0.032350142721217834,-0.0266666666666666
2021-03-19,155.14,155.51,155.94,151.19,54420000.0,-0.0159,153.307,47.64072847682116,,,,,11.11637205839186,-0.0266666666666666,-0.00032228954492707906,-0.0266666666666666
2021-03-22,150.97,152.8,153.97,150.61,19940000.0,-0.0269,153.1825,37.74606299212602,,,,,11.11637205839186,-0.0266666666666666,0.01132675365966751,-0.0266666666666666
2021-03-23,149.46,150.33,152.12,148.96,17080000.0,-0.01,153.0975,38.80019351717467,,,,,11.11637205839186,-0.0266666666666666,0.03358758196172884,-0.0266666666666666
2021-03-24,150.62,150.0,153.18,149.86,13080000.0,0.0078,153.1515,48.682447521214826,,,,,11.11637205839186,-0.0266666666666666,0.010689151507103922,-0.0266666666666666
2021-03-25,152.55,150.0,152.97,149.33,15610000.0,0.0128,152.98899999999998,50.88702147525683,,,,,11.11637205839186,-0.0266666666666666,0.007604064241232278,-0.0266666666666666
2021-03-26,155.09,154.3,155.45,152.55,16750000.0,0.0167,152.871,54.47276361819088,,,,,11.11637205839186,-0.0266666666666666,-0.009478367399574417,-0.0266666666666666
2021-03-29,152.68,152.12,153.73,151.04,17570000.0,-0.0155,152.6445,50.08219178082192,,,,,11.11637205839186,-0.0266666666666666,-0.0009169504846738841,-0.0266666666666666
2021-03-30,154.48,154.46,155.87,153.88,13180000.0,0.0118,152.573,63.13666162380224,,,,,11.11637205839186,-0.0266666666666666,0.002912998446400916,-0.0266666666666666
2021-03-31,152.23,153.28,154.49,152.12,16739999.999999998,-0.0146,152.4605,54.48275862068965,,,,,11.11637205839186,-0.0266666666666666,0.01898443145240769,-0.0266666666666666
2021-04-01,153.71,151.9,153.79,151.55,16559999.999999998,0.0097,152.6085,65.43330087633886,,,,,11.11637205839186,-0.0266666666666666,0.01671979702036297,-0.0266666666666666
2021-04-05,153.62,154.4,154.94,152.6,13510000.0,-0.0006,152.6135,57.37000429737862,,,,,11.11637205839186,-0.0266666666666666,0.01516729592500976,-0.0266666666666666
2021-04-06,152.54,152.79,154.28,151.86,13070000.0,-0.0069999999999999,152.60049999999998,54.38829787234041,,,,,11.11637205839186,-0.0266666666666666,0.01016126917529836,-0.0266666666666666
2021-04-07,154.93,153.1,155.23,152.65,16900000.0,0.0157,152.7475,58.82070949185047,,,,,11.11637205839186,-0.0266666666666666,-0.024010843606790178,-0.0266666666666666
2021-04-08,155.12,154.0,155.5,152.31,12340000.0,0.0012,152.877,56.67436489607396,,,,,11.11637205839186,-0.0266666666666666,-0.01901753481175872,-0.0266666666666666
2021-04-09,156.28,155.81,157.04,154.97,12120000.0,0.0075,153.15550000000002,52.32409381663114,,,,,11.11637205839186,-0.0266666666666666,-0.01906833887893522,-0.0266666666666666
2021-04-12,155.95,155.58,157.25,155.57,12270000.0,-0.0021,153.40349999999998,54.36734693877549,,,,,11.11637205839186,-0.0266666666666666,-0.021160628406540427,-0.0266666666666666
2021-04-13,154.09,154.75,155.2,152.43,16110000.0,-0.0118999999999999,153.667,51.58077089649197,,,,,11.11637205839186,-0.0266666666666666,-0.03128042053345448,-0.0266666666666666
2021-04-14,151.21,151.47,153.83,150.93,19940000.0,-0.0187,153.8895,40.43887147335423,,,,,11.11637205839186,-0.0266666666666666,-0.004430923880695881,-0.0266666666666666
2021-04-15,152.17,151.25,152.2,149.32,17690000.0,0.0063,154.20149999999998,38.57325929090126,,,,,11.11637205839186,-0.0266666666666666,-0.031543668265755276,-0.0266666666666666
2021-04-16,153.3,153.87,154.51,152.69,13770000.0,0.0074,154.66799999999998,35.48133595284871,,,,,11.11637205839186,-0.0266666666666666,-0.020287018917156008,-0.0266666666666666
2021-04-19,152.65,153.42,153.88,152.22,11900000.0,-0.0042,155.20350000000002,33.057199211045315,,,,,11.11637205839186,-0.0266666666666666,-0.01369145103177205,-0.0266666666666666
2021-04-20,149.27,151.74,151.75,148.65,13720000.0,-0.0220999999999999,155.80450000000002,22.82855843565254,,,,,11.11637205839186,-0.0266666666666666,0.013264554163596065,-0.0266666666666666
2021-04-21,150.54,147.79,150.61,146.79,12240000.0,0.0085,156.45850000000002,32.905982905982896,,,,,11.11637205839186,-0.0266666666666666,0.011226252158894612,-0.0266666666666666
2021-04-22,147.37,150.23,150.3,147.26,15260000.0,-0.0210999999999999,156.98700000000002,26.360225140712984,,,,,11.11637205839186,-0.0266666666666666,0.05306371717445879,-0.0266666666666666
2021-04-23,150.19,147.18,151.13,146.69,14040000.0,0.0191,157.66000000000005,24.922394678492253,,,,,11.11637205839186,-0.0266666666666666,0.024102803116053062,-0.0266666666666666
2021-04-26,150.56,150.78,152.46,150.38,10800000.0,0.0025,158.2835,22.76225192385583,,,,,11.11637205839186,-0.0266666666666666,0.018597236981934273,-0.0266666666666666
2021-04-27,151.25,150.5,151.57,150.11,12820000.0,0.0046,158.9325,22.78994322789944,,,,,11.11637205839186,-0.0266666666666666,0.027966942148760277,-0.0266666666666666
2021-04-28,152.23,152.43,152.89,151.4,8940000.0,0.0065,159.4625,30.53846153846152,,,,,11.11637205839186,-0.0266666666666666,0.03475004926755587,-0.0266666666666666
2021-04-29,155.19,153.54,155.28,153.2,12980000.0,0.0194,159.94250000000002,37.8088962108731,,,,,11.11637205839186,-0.0266666666666666,0.035440427862619917,-0.0266666666666666
2021-04-30,153.81,154.1,154.49,153.01,11710000.0,-0.0089,160.40050000000002,34.85763589301118,,,,,11.11637205839186,-0.0266666666666666,0.048306351992718266,-0.0266666666666666
2021-05-03,153.36,154.85,155.48,153.13,11800000.0,-0.0029,160.922,31.06677524429969,,,,,11.11637205839186,-0.0266666666666666,0.05125195618153344,-0.0266666666666666
2021-05-04,155.48,152.87,155.64,152.14,12980000.0,0.0138,161.5565,32.71869639794167,,,,,11.11637205839186,-0.0266666666666666,0.019680987908412773,-0.0266666666666666
2021-05-05,157.52,156.0,158.28,154.63,10510000.0,0.0131,162.0855,40.57466260339576,,,,,11.11637205839186,-0.0266666666666666,-0.0004443880142205314,-0.0266666666666666
2021-05-06,160.69,158.07,160.82,157.16,13540000.0,0.0200999999999999,162.518,47.124117053481285,,,,,11.11637205839186,-0.0266666666666666,0.005040761715103592,-0.0266666666666666
2021-05-07,161.24,157.22,161.5,157.02,14260000.0,0.0034,162.8055,42.86369894446995,,,,,11.11637205839186,-0.0266666666666666,0.017179359960307394,-0.0266666666666666
2021-05-10,161.22,161.5,163.73,161.12,14010000.0,-0.0001,163.0265,43.09872029250453,,,,,11.11637205839186,-0.0266666666666666,0.02139933010792694,-0.0266666666666666
2021-05-11,158.54,161.08,162.39,158.04,15450000.0,-0.0166,163.2155,32.127558305568655,,,,,11.11637205839186,-0.0266666666666666,0.024031790084521276,-0.0266666666666666
2021-05-12,157.45,159.61,160.78,157.03,14380000.0,-0.0069,163.4355,28.39939789262404,,,,,11.11637205839186,-0.0266666666666666,0.023245474753890383,-0.0266666666666666
2021-05-13,161.5,158.18,162.44,157.68,15400000.0,0.0256999999999999,163.58300000000003,35.39712320200117,,,,,11.11637205839186,-0.0266666666666666,-0.004148606811145483,-0.0266666666666666
2021-05-14,164.01,162.39,164.45,161.99,10580000.0,0.0155,163.5225,41.16363636363626,,,,,11.11637205839186,-0.0266666666666666,-0.008231205414304,-0.0266666666666666
2021-05-17,164.67,163.37,164.85,163.03,9890000.0,0.004,163.20049999999998,46.43114635904824,,,,,11.11637205839186,-0.0266666666666666,-0.0068622092670188595,-0.0266666666666666
2021-05-18,162.35,164.68,165.5,162.24,11100000.0,-0.0141,162.726,39.14823914823903,,,,,11.11637205839186,-0.0266666666666666,-0.003079765937788692,-0.0266666666666666
2021-05-19,161.11,161.0,161.18,158.64,13280000.0,-0.0076,162.422,42.97774366845743,,,,,11.11637205839186,-0.0266666666666666,0.004468996337905873,-0.0266666666666666
2021-05-20,160.83,160.83,161.86,159.52,10430000.0,-0.0017,161.9545,51.40614780902554,,,,,11.11637205839186,-0.0266666666666666,0.02188646396816507,-0.0266666666666666
2021-05-21,162.66,161.34,163.22,160.94,10250000.0,0.0113999999999999,161.309,58.73249815770088,,,,,11.11637205839186,-0.0266666666666666,0.009713512848887218,-0.0266666666666666
2021-05-24,163.54,163.36,164.22,162.12,9440000.0,0.0054,160.6975,69.37053861129144,,,,,11.11637205839186,-0.0266666666666666,0.015347927112633108,-0.0266666666666666
2021-05-25,161.85,163.85,165.7,161.56,12610000.0,-0.0103,160.031,70.70142768466796,,,,,11.11637205839186,-0.0266666666666666,0.02601173926475142,-0.0266666666666666
2021-05-26,161.83,163.57,163.74,161.31,13060000.0,-0.0001,159.49450000000002,66.18160651920843,,,,,11.11637205839186,-0.0266666666666666,0.026818266081690467,-0.0266666666666666
2021-05-27,164.35,163.95,164.75,162.57,15710000.0,0.0156,159.02849999999998,82.83776734480963,,,,,11.11637205839186,-0.0266666666666666,0.012716763005780285,-0.0266666666666666
2021-05-28,164.24,164.68,164.94,163.26,10290000.0,-0.0007,158.5135,85.63318777292581,,,,,11.11637205839186,-0.0266666666666666,0.008645884072089549,-0.0266666666666666
2021-06-01,166.05,165.87,166.91,165.48,9450000.0,0.011,158.018,83.09322033898303,,,,,11.11637205839186,-0.0266666666666666,-0.006323396567299078,-0.0266666666666666
2021-06-02,166.06,167.26,167.44,165.53,10500000.0,0.0001,157.4225,83.28433431331368,,,,,11.11637205839186,-0.0266666666666666,-0.018788389738648714,-0.0266666666666666
2021-06-03,166.17,165.41,167.25,164.66,13350000.0,0.0007,156.8965,80.57700121901658,,,,,11.11637205839186,-0.0266666666666666,-0.03472347595835579,-0.0266666666666666
2021-06-04,166.44,166.21,166.67,165.03,8510000.0,0.0016,156.44199999999998,77.06956859696851,,,,,11.11637205839186,-0.0266666666666666,-0.03695025234318672,-0.0266666666666666
2021-06-07,165.66,167.0,167.1,165.14,7270000.0,-0.0046999999999999,155.92149999999998,71.9139297848244,,,,,11.11637205839186,-0.0266666666666666,-0.04883496317759273,-0.0266666666666666
2021-06-08,165.0,164.49,165.76,163.16,10370000.0,-0.004,155.309,70.43278437380309,,,,,11.11637205839186,-0.0266666666666666,-0.05951515151515152,-0.0266666666666666
2021-06-09,162.94,164.14,164.22,162.28,12380000.0,-0.0125,154.7385,68.15181518151812,,,,,11.11637205839186,-0.0266666666666666,-0.04093531361237257,-0.0266666666666666
2021-06-10,160.4,164.36,165.24,160.31,12120000.0,-0.0156,154.1385,60.51948051948051,,,,,11.11637205839186,-0.0266666666666666,-0.053865336658354246,-0.0266666666666666
2021-06-11,160.29,160.43,161.2,159.06,13680000.0,-0.0007,153.90699999999998,56.54300856094572,,,,,11.11637205839186,-0.0266666666666666,-0.0771726246178801,-0.0266666666666666
2021-06-14,157.57,160.15,160.33,156.66,19920000.0,-0.017,153.7925,53.368328958880106,,,,,11.11637205839186,-0.0266666666666666,-0.04531319413593948,-0.0266666666666666
2021-06-15,155.18,156.7,156.92,154.13,24490000.0,-0.0152,153.6965,53.83282806409701,,,,,11.11637205839186,-0.0266666666666666,-0.032027323108647976,-0.0266666666666666
2021-06-16,156.27,154.73,157.62,153.11,25320000.0,0.0069999999999999,153.6935,56.04147880973849,,,,,11.11637205839186,-0.0266666666666666,-0.032955781659947614,-0.0266666666666666
2021-06-17,151.76,157.1,157.46,151.25,29720000.0,-0.0289,153.653,52.01771653543304,,,,,11.11637205839186,-0.0266666666666666,0.004942013705851345,-0.0266666666666666
2021-06-18,147.92,149.3,149.7,147.56,43600000.0,-0.0253,153.6605,31.58141717503524,,,,,11.11637205839186,-0.0266666666666666,0.04144131963223385,-0.0266666666666666
2021-06-21,150.43,149.08,151.2,149.02,18660000.0,0.017,153.613,32.00190204469814,,,,,11.11637205839186,-0.0266666666666666,0.025925679718141303,-0.0266666666666666
2021-06-22,150.21,150.6,150.97,148.66,14250000.0,-0.0015,153.577,38.255613126079496,,,,,11.11637205839186,-0.0266666666666666,0.026163371280207626,-0.0266666666666666
2021-06-23,151.12,150.2,152.04,150.09,12730000.0,0.0060999999999999,153.7095,41.22036874451276,,,,,11.11637205839186,-0.0266666666666666,0.02924827951296982,-0.0266666666666666
2021-06-24,152.51,151.92,153.12,151.22,13730000.0,0.0092,153.7,43.21214910262309,,,,,11.11637205839186,-0.0266666666666666,0.029965248180447324,-0.0266666666666666
2021-06-25,154.05,152.59,154.5,151.67,15480000.0,0.0101,153.6065,54.50716090985679,,,,,11.11637205839186,-0.0266666666666666,0.012852969814995063,-0.0266666666666666
2021-06-28,154.33,153.7,154.48,152.12,14130000.0,0.0018,153.4865,62.957746478873226,,,,,11.11637205839186,-0.0266666666666666,-0.005961251862891315,-0.0266666666666666
2021-06-29,154.14,155.0,156.31,153.61,14530000.0,-0.0012,153.3425,57.156704361873935,,,,,11.11637205839186,-0.0266666666666666,-0.003568184767094751,-0.0266666666666666
2021-06-30,155.54,153.75,156.08,153.71,12530000.0,0.0091,153.22050000000002,54.09785932721708,,,,,11.11637205839186,-0.0266666666666666,-0.029574386010029485,-0.0266666666666666
2021-07-01,157.08,156.26,157.14,155.41,10480000.0,0.0098999999999999,153.0935,59.29283771532184,,,,,11.11637205839186,-0.0266666666666666,-0.008339699516170085,-0.0266666666666666
2021-07-02,156.03,155.95,156.32,155.12,11430000.0,-0.0067,152.8285,58.335910918651415,,,,,11.11637205839186,-0.0266666666666666,0.012625777094148471,-0.0266666666666666
2021-07-06,153.41,155.78,155.78,152.34,15080000.0,-0.0168,152.5855,52.864583333333314,,,,,11.11637205839186,-0.0266666666666666,0.01460139495469659,-0.0266666666666666
2021-07-07,153.59,152.01,154.28,151.55,12270000.0,0.0012,152.5595,53.48080676642813,,,,,11.11637205839186,-0.0266666666666666,0.009961586040757808,-0.0266666666666666
2021-07-08,150.94,151.61,152.53,150.04,17830000.0,-0.0173,152.442,48.659139026111525,,,,,11.11637205839186,-0.0266666666666666,0.029945673777659998,-0.0266666666666666
2021-07-09,155.77,153.05,156.15,152.58,13690000.0,0.032,152.5525,55.58242644095123,,,,,11.11637205839186,-0.0266666666666666,-0.024780124542594928,-0.0266666666666666
2021-07-12,158.0,154.35,159.16,153.94,19940000.0,0.0143,152.639,63.067226890756245,,,,,11.11637205839186,-0.0266666666666666,-0.06981012658227848,-0.0266666666666666
2021-07-13,155.65,156.05,157.39,153.5,22670000.0,-0.0149,152.6055,60.15412511332728,,,,,11.11637205839186,-0.0266666666666666,-0.03816254416961129,-0.0266666666666666
2021-07-14,155.12,155.95,157.28,152.95,14620000.0,-0.0034,152.786,54.7956989247312,,,,,11.11637205839186,-0.0266666666666666,-0.01456936565239808,-0.0266666666666666
2021-07-15,155.46,153.9,156.53,153.7,11540000.0,0.0022,153.08800000000002,58.591205211726354,,,,,11.11637205839186,-0.0266666666666666,-0.029139328444615975,-0.0266666666666666
2021-07-16,151.91,155.96,156.28,151.02,14000000.0,-0.0227999999999999,153.4045,47.29493891797556,,,,,11.11637205839186,-0.0266666666666666,-0.008360213284181461,-0.0266666666666666
2021-07-19,146.97,148.55,149.82,145.71,22170000.0,-0.0325,153.80800000000002,26.421854008060976,,,,,11.11637205839186,-0.0266666666666666,0.03184323331292105,-0.0266666666666666
2021-07-20,149.71,146.52,151.12,146.33,15390000.0,0.0186,154.406,30.718623481781407,,,,,11.11637205839186,-0.0266666666666666,0.011622470108876959,-0.0266666666666666
2021-07-21,152.86,152.05,153.65,151.36,12360000.0,0.021,154.771,32.74002157497311,,,,,11.11637205839186,-0.0266666666666666,-0.007588643202930956,-0.0266666666666666
2021-07-22,150.93,152.88,153.44,149.97,9910000.0,-0.0126,154.907,22.3662884927067,,,,,11.11637205839186,-0.0266666666666666,0.013714967203339201,-0.0266666666666666
2021-07-23,150.64,151.48,152.84,150.25,9670000.0,-0.0019,155.0745,20.424403183023852,,,,,11.11637205839186,-0.0266666666666666,0.00756771109930976,-0.0266666666666666
2021-07-26,151.65,150.19,151.96,150.17,8210000.000000001,0.0067,155.2785,28.804071246819348,,,,,11.11637205839186,-0.0266666666666666,-0.003165182987141524,-0.0266666666666666
2021-07-27,151.45,150.4,152.49,149.8,11220000.0,-0.0013,155.531,31.75609756097552,,,,,11.11637205839186,-0.0266666666666666,0.009508088478045629,-0.0266666666666666
2021-07-28,151.7,152.29,152.77,150.88,9220000.0,0.0017,155.842,38.02435723951282,,,,,11.11637205839186,-0.0266666666666666,-0.0030323005932760827,-0.0266666666666666
2021-07-29,153.0,153.14,153.87,151.91,9060000.0,0.0086,156.303,44.215246636771255,,,,,11.11637205839186,-0.0266666666666666,0.0009803921568627416,-0.0266666666666666
