Date,Close,Open,High,Low,Volume,Daily_Return,SMA_20,RSI_14,totalliabilities,totalshareholderequity,totalassets,cashandcashequivalentsatcarryingvalue,debt_to_equity,sentiment_score,target_5day_return,sentiment_3day_ma
2021-01-19,156.04,155.35,157.25,154.8,66099999.99999999,0.0053,164.3055,35.0222222222222,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,0.06581645731863639,0.0
2021-01-20,163.17,159.1,163.99,158.75,106200000.0,0.0457,164.775,46.22093023255812,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.009438009438009431,0.0
2021-01-21,165.35,164.65,167.43,164.48,98900000.0,0.0134,164.93699999999998,51.94211728865191,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.02098578772301174,0.0
2021-01-22,164.61,165.22,166.1,164.16,56440000.0,-0.0045,164.7945,52.80478683620045,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.026122349796488753,0.0
2021-01-25,164.7,166.43,168.19,162.16,75000000.0,0.0005,164.516,51.476485599708354,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,0.014814814814814836,0.0
2021-01-26,166.31,164.82,166.9,164.14,59100000.0,0.0098,164.267,55.44554455445548,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,0.016174613673260785,0.0
2021-01-27,161.63,167.07,167.33,160.35,93200000.0,-0.0281,163.8505,41.93548387096772,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,0.024747880962692648,0.0
2021-01-28,161.88,161.75,165.08,161.43,62980000.0,0.0015,163.41199999999998,40.67517496912309,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,0.028848529775142184,0.0
2021-01-29,160.31,161.5,161.85,159.23,85870000.0,-0.0097,163.0505,45.88809613218175,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,0.045536772503274925,0.0
2021-02-01,167.14,162.12,167.51,161.75,83200000.0,0.0426,162.9005,67.41186586414443,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.005923178173985799,0.0
2021-02-02,169.0,169.0,171.39,168.06,141970000.0,0.0111,162.28,71.01449275362319,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.022189349112425982,0.0
2021-02-03,165.63,171.25,171.7,165.43,141780000.0,-0.0199,161.3425,68.7041564792176,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.00784881965827433,0.0
2021-02-04,166.55,166.5,167.35,163.89,73410000.0,0.0056,160.505,77.7687626774848,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.02065445812068445,0.0
2021-02-05,167.61,165.95,168.85,165.14,72420000.0,0.0064,159.6785,75.53191489361707,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.022194379810274056,0.0
2021-02-08,166.15,167.93,168.25,165.2,65150000.00000001,-0.0087,158.678,66.62904439428144,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.01625037616611502,0.0
2021-02-09,165.25,165.62,166.9,164.89,44070000.0,-0.0054,158.0275,68.61288039631992,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,0.0010892586989410535,0.0
2021-02-10,164.33,165.7,165.9,162.7,63030000.0,-0.0056,157.409,72.12445003142682,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,0.012657457554919871,0.0
2021-02-11,163.11,164.6,164.6,162.4,46030000.0,-0.0074,156.97650000000002,72.25523928683145,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.0037398074918767454,0.0
2021-02-12,163.89,162.5,164.01,161.67,46710000.0,0.0048,156.5445,71.45066501701201,227791000000.0,93404000000.0,321195000000.0,42122000000.0,2.4387713588283155,0.0,-0.02959301970834094,0.0
2021-02-16,163.45,162.7,165.41,162.68,51490000.0,-0.0027,156.054,73.09822209268432,,,,,2.4387713588283155,0.0,-0.022820434383603483,0.0
2021-02-17,165.43,163.18,166.05,162.97,66040000.00000001,0.0121,155.611,66.22656456297864,,,,,2.4387713588283155,0.0,-0.045034153418364364,0.0
2021-02-18,166.41,164.12,166.9,163.7,60670000.0,0.0059,155.179,68.20995962314939,,,,,2.4387713588283155,0.0,-0.08142539510846691,0.0
2021-02-19,162.5,166.41,166.68,162.29,86100000.0,-0.0235,154.4285,59.461709211986665,,,,,2.4387713588283155,0.0,-0.048307692307692274,0.0
2021-02-22,159.04,160.41,161.62,158.61,70310000.0,-0.0213,153.991,56.7623557265463,,,,,2.4387713588283155,0.0,-0.010877766599597494,0.0
2021-02-23,159.72,156.35,160.24,154.68,93540000.0,0.0043,153.816,58.41791044776117,,,,,2.4387713588283155,0.0,-0.03124217380415728,0.0
2021-02-24,157.98,158.34,158.56,156.27,60230000.0,-0.0109,153.674,55.25255655407498,,,,,2.4387713588283155,0.0,-0.048930244334725814,0.0
2021-02-25,152.86,156.84,158.91,152.39,90680000.0,-0.0324,153.4925,43.30494037478709,,,,,2.4387713588283155,0.0,-0.026036896506607454,0.0
2021-02-26,154.65,154.76,156.12,151.84,85520000.0,0.0116999999999999,153.465,54.931714719271625,,,,,2.4387713588283155,0.0,-0.02993857096669894,0.0
2021-03-01,157.31,156.39,157.48,154.9,54680000.0,0.0172,153.3625,55.45343137254903,,,,,2.4387713588283155,0.0,-0.06172525586421718,0.0
2021-03-02,154.73,157.17,158.18,154.36,51920000.0,-0.0163999999999999,153.1865,48.72841444270016,,,,,2.4387713588283155,0.0,-0.010275964583468022,0.0
2021-03-03,150.25,154.06,155.39,149.75,79770000.0,-0.0289999999999999,153.08800000000002,38.45350052246605,,,,,2.4387713588283155,0.0,0.017504159733777058,0.0
2021-03-04,148.88,150.6,152.91,147.27,109630000.0,-0.0091,153.3105,40.84365584198192,,,,,2.4387713588283155,0.0,0.04567436861902219,0.0
2021-03-05,150.02,150.25,150.45,144.05,107770000.0,0.0077,153.769,46.278843028924285,,,,,2.4387713588283155,0.0,0.029662711638448025,0.0
2021-03-08,147.6,150.75,153.23,147.57,83700000.0,-0.0161,154.33499999999998,41.27094972067037,,,,,2.4387713588283155,0.0,0.04390243902439028,0.0
2021-03-09,153.14,150.9,154.55,150.26,80600000.0,0.0375,155.0145,48.6620008233841,,,,,2.4387713588283155,0.0,0.009468460232467057,0.0
2021-03-10,152.88,154.92,155.82,151.5,60250000.0,-0.0017,155.55599999999998,50.23942537909019,,,,,2.4387713588283155,0.0,0.025575614861329088,0.0
2021-03-11,155.68,155.2,156.59,154.15,55530000.0,0.0183,156.1605,52.024793388429785,,,,,2.4387713588283155,0.0,-0.02749229188078106,0.0
2021-03-12,154.47,153.75,154.95,152.28,48440000.0,-0.0078,156.807,43.20425208807893,,,,,2.4387713588283155,0.0,-0.004661099242571409,0.0
2021-03-15,154.08,153.73,154.11,151.6,58370000.0,-0.0025,157.53199999999998,37.58549931600547,,,,,2.4387713588283155,0.0,0.009475597092419408,0.0
2021-03-16,154.59,155.25,156.45,153.79,50780000.0,0.0033,158.328,38.57340720221606,,,,,2.4387713588283155,0.0,0.014813377320654686,0.0
2021-03-17,156.79,153.66,158.65,153.51,62370000.0,0.0141999999999999,158.93099999999998,37.81398506449421,,,,,2.4387713588283155,0.0,-0.015562216978123544,0.0
2021-03-18,151.4,155.05,155.83,151.25,73140000.0,-0.0344,159.53900000000002,22.93577981651376,,,,,2.4387713588283155,0.0,0.006010568031703967,0.0
2021-03-19,153.75,151.46,153.86,150.83,92510000.0,0.0155,160.4675,21.813353566009084,,,,,2.4387713588283155,0.0,-0.007479674796748048,0.0
2021-03-22,155.54,153.39,156.33,153.0,58040000.0,0.0116,161.20999999999998,23.064580826313676,,,,,2.4387713588283155,0.0,-0.011251125112511251,0.0
2021-03-23,156.88,156.35,159.1,156.04,76350000.0,0.0086,161.7695,23.354995938261567,,,,,2.4387713588283155,0.0,-0.02626211116777155,0.0
2021-03-24,154.35,157.55,158.02,154.26,59180000.0,-0.0161,162.33049999999997,25.825471698113176,,,,,2.4387713588283155,0.0,0.0022675736961450532,0.0
2021-03-25,152.31,153.65,155.49,151.86,71270000.0,-0.0132,162.8855,17.626459143968887,,,,,2.4387713588283155,0.0,0.03768629768235843,0.0
2021-03-26,152.6,152.2,152.83,149.8,66260000.00000001,0.0019,163.622,17.139614074914874,,,,,2.4387713588283155,0.0,0.05727391874180876,0.0
2021-03-29,153.79,152.77,154.56,151.42,54920000.0,0.0078,164.5145,22.17211574596017,,,,,2.4387713588283155,0.0,0.04811756291046243,0.0
2021-03-30,152.76,153.5,153.65,151.7,46750000.0,-0.0067,165.36849999999998,24.5537340619308,,,,,2.4387713588283155,0.0,0.0733830845771144,0.0
2021-03-31,154.7,153.2,155.97,153.12,61880000.0,0.0127,166.377,25.074404761904773,,,,,2.4387713588283155,0.0,0.06638655462184873,0.0
2021-04-01,158.05,155.9,158.12,155.78,58810000.0,0.0217,167.32049999999998,35.86707410236828,,,,,2.4387713588283155,0.0,0.06681429927238214,0.0
2021-04-05,161.34,158.65,161.8,158.06,66700000.0,0.0208,168.0865,38.35784313725494,,,,,2.4387713588283155,0.0,0.04729143423825466,0.0
2021-04-06,161.19,161.19,162.37,160.85,50760000.0,-0.0009,168.4855,33.30930064888251,,,,,2.4387713588283155,0.0,0.05465599602953031,0.0
2021-04-07,163.97,161.69,165.18,161.18,66920000.0,0.0172,168.7055,36.40661938534279,,,,,2.4387713588283155,0.0,0.016344453253644087,0.0
2021-04-08,164.97,165.54,166.22,164.6,56240000.0,0.0060999999999999,168.68349999999998,34.94704992435703,,,,,2.4387713588283155,0.0,0.024125598593683684,0.0
2021-04-09,168.61,165.24,168.61,164.44,86830000.0,0.0220999999999999,168.701,39.419795221843046,,,,,2.4387713588283155,0.0,0.008065951011209105,0.0
2021-04-12,168.97,167.76,169.75,167.56,65640000.0,0.0021,168.49949999999998,40.54982817869415,,,,,2.4387713588283155,0.0,-0.002189737823282245,0.0
2021-04-13,170.0,170.04,171.6,169.78,66319999.99999999,0.0060999999999999,168.027,51.292775665399255,,,,,2.4387713588283155,0.0,-0.019235294117647128,0.0
2021-04-14,166.65,170.2,170.21,166.3,62900000.0,-0.0197,167.58700000000002,51.98650674662669,,,,,2.4387713588283155,0.0,0.008700870087008594,0.0
2021-04-15,168.95,168.55,169.85,167.6,64670000.0,0.0138,167.1345,60.24962178517395,,,,,2.4387713588283155,0.0,-0.020716188221367227,0.0
2021-04-16,169.97,169.0,170.34,167.78,63720000.0,0.006,166.5905,58.5446527012128,,,,,2.4387713588283155,0.0,-0.017238336176972457,0.0
2021-04-19,168.6,169.52,171.8,168.01,54510000.0,-0.0081,166.1495,57.56207674943564,,,,,2.4387713588283155,0.0,0.010972716488730772,0.0
2021-04-20,166.73,168.68,169.15,165.8,52460000.0,-0.0111,165.8955,62.10950621430968,,,,,2.4387713588283155,0.0,0.02483056438553355,0.0
2021-04-21,168.1,165.8,168.14,165.19,44220000.0,0.0081999999999999,165.6395,61.46941489361705,,,,,2.4387713588283155,0.0,0.028732897085068432,0.0
2021-04-22,165.45,168.58,168.64,165.07,51610000.0,-0.0158,165.31400000000002,62.64904930712216,,,,,2.4387713588283155,0.0,0.049078271381082006,0.0
2021-04-23,167.04,165.96,168.75,165.43,63930000.0,0.0096,165.1605,64.99498495486463,,,,,2.4387713588283155,0.0,0.03789511494252884,0.0
2021-04-26,170.45,167.4,171.42,166.55,97610000.0,0.0204,164.81599999999997,65.72008113590263,,,,,2.4387713588283155,0.0,-0.006629510120269799,0.0
2021-04-27,170.87,172.17,173.0,169.9,76540000.0,0.0025,164.406,61.65556612749764,,,,,2.4387713588283155,0.0,-0.030900684731082095,0.0
2021-04-28,172.93,171.74,174.49,171.25,92640000.0,0.0121,164.01000000000002,68.03696622052264,,,,,2.4387713588283155,0.0,-0.05435725438038519,0.0
2021-04-29,173.57,175.25,175.72,171.75,153650000.0,0.0037,163.5265,69.47334200260079,,,,,2.4387713588283155,0.0,-0.047531255401279005,0.0
2021-04-30,173.37,176.26,177.7,173.12,140190000.0,-0.0012,162.92350000000002,67.52791068580547,,,,,2.4387713588283155,0.0,-0.05070081328949638,0.0
2021-05-03,169.32,174.24,174.33,168.64,117510000.0,-0.0233999999999999,162.3125,65.52658313579411,,,,,2.4387713588283155,0.0,-0.057878573115993315,0.0
2021-05-04,165.59,167.81,168.4,163.61,108790000.0,-0.022,161.893,55.98566308243729,,,,,2.4387713588283155,0.0,-0.026511262757413,0.0
2021-05-05,163.53,166.94,167.73,163.22,74230000.0,-0.0124,161.6985,51.09269027882444,,,,,2.4387713588283155,0.0,-0.0362624594875558,0.0
2021-05-06,165.32,163.5,165.72,162.36,88950000.0,0.0109,161.4895,54.1101356743815,,,,,2.4387713588283155,0.0,-0.04385434309218483,0.0
2021-05-07,164.58,165.95,166.54,164.45,94210000.0,-0.0045,161.239,55.88799386267746,,,,,2.4387713588283155,0.0,-0.020840928423866867,0.0
2021-05-10,159.52,164.12,164.15,159.5,116770000.0,-0.0306999999999999,161.005,46.18624239588208,,,,,2.4387713588283155,0.0,0.02507522567703102,0.0
2021-05-11,161.2,156.81,161.9,156.37,92400000.0,0.0105,161.1895,50.67805123053738,,,,,2.4387713588283155,0.0,0.002543424317618115,0.0
2021-05-12,157.6,159.25,160.4,156.66,98730000.0,-0.0223,161.3325,37.99765807962528,,,,,2.4387713588283155,0.0,0.025317258883248872,0.0
2021-05-13,158.07,159.27,160.19,156.65,67140000.0,0.003,161.8265,46.62447257383965,,,,,2.4387713588283155,0.0,0.02726640096159927,0.0
2021-05-14,161.15,159.28,161.44,159.15,66500000.0,0.0195,162.29,52.49406175771973,,,,,2.4387713588283155,0.0,-0.0062053986968663155,0.0
2021-05-17,163.52,162.3,164.64,161.73,74480000.0,0.0147,162.692,62.16397849462372,,,,,2.4387713588283155,0.0,-0.0077666340508807385,0.0
2021-05-18,161.61,164.63,165.6,161.52,56570000.0,-0.0116999999999999,162.974,45.08599508599509,,,,,2.4387713588283155,0.0,0.008291566115957938,0.0
2021-05-19,161.59,159.75,161.74,159.2,53590000.0,-0.0001,163.4315,42.7819988310929,,,,,2.4387713588283155,0.0,0.010334797945417362,0.0
2021-05-20,162.38,162.22,162.98,161.81,52660000.0,0.0049,164.075,37.08206686930088,,,,,2.4387713588283155,0.0,-0.005357802685059809,0.0
2021-05-21,160.15,162.5,162.83,159.85,82100000.0,-0.0137,164.673,29.6317280453257,,,,,2.4387713588283155,0.0,0.0062441461130189335,0.0
2021-05-24,162.25,160.78,162.9,160.52,48460000.0,0.0131,165.3005,30.05747126436773,,,,,2.4387713588283155,0.0,-0.008135593220338966,0.0
2021-05-25,162.95,163.33,163.99,160.69,65220000.0,0.0043,165.9515,31.44052600119537,,,,,2.4387713588283155,0.0,-0.0076710647437864266,0.0
2021-05-26,163.26,163.73,164.79,162.93,47680000.0,0.0019,166.5635,29.189789123196363,,,,,2.4387713588283155,0.0,-0.02394952835967168,0.0
2021-05-27,161.51,162.8,163.02,161.5,51220000.0,-0.0107,167.023,17.576364546820088,,,,,2.4387713588283155,0.0,-0.007429880502755171,0.0
2021-05-28,161.15,162.1,162.4,160.99,46630000.0,-0.0022,167.451,16.573745565129173,,,,,2.4387713588283155,0.0,-0.007756748371082867,0.0
2021-06-01,160.93,162.17,162.55,160.45,48600000.0,-0.0014,168.003,22.17494089834517,,,,,2.4387713588283155,0.0,0.01416765053128688,0.0
2021-06-02,161.7,161.16,161.75,160.4,40290000.0,0.0048,168.577,20.435729847494528,,,,,2.4387713588283155,0.0,0.014594928880643288,0.0
2021-06-03,159.35,160.21,160.72,159.2,47970000.0,-0.0144999999999999,169.09250000000003,11.70212765957453,,,,,2.4387713588283155,0.0,0.0510197678067148,0.0
2021-06-04,160.31,160.6,161.05,159.94,44990000.0,0.006,169.70749999999998,22.974176313446208,,,,,2.4387713588283155,0.0,0.04385253571205783,0.0
2021-06-07,159.9,159.87,160.4,158.61,44320000.0,-0.0026,170.46949999999998,29.185427752763047,,,,,2.4387713588283155,0.0,0.05809881175734821,0.0
2021-06-08,163.21,161.13,163.98,160.9,68330000.0,0.0207,171.664,30.679862306368392,,,,,2.4387713588283155,0.0,0.036456099503706874,0.0
2021-06-09,164.06,163.64,164.88,163.53,49110000.0,0.0052,172.745,31.534719150818265,,,,,2.4387713588283155,0.0,0.04083871754236257,0.0
2021-06-10,167.48,164.1,167.55,164.06,69530000.0,0.0208,173.8705,38.43797856049008,,,,,2.4387713588283155,0.0,0.041676618103654306,0.0
2021-06-11,167.34,167.48,168.33,166.67,56350000.0,-0.0008,174.795,39.121655729429605,,,,,2.4387713588283155,0.0,0.0418310027488944,0.0
2021-06-14,169.19,167.34,169.25,166.78,51390000.0,0.0111,175.7245,35.45288197621228,,,,,2.4387713588283155,0.0,0.020745906968496985,0.0
2021-06-15,169.16,169.2,169.85,168.16,48520000.0,-0.0002,176.45850000000002,25.673428666445005,,,,,2.4387713588283155,0.0,0.036119650035469464,0.0
2021-06-16,170.76,169.6,171.32,168.03,84060000.0,0.0095,177.2045,26.16062351745174,,,,,2.4387713588283155,0.0,0.025942843757320366,0.0
2021-06-17,174.46,170.16,174.86,170.05,102730000.0,0.0217,177.7445,28.021778584392067,,,,,2.4387713588283155,0.0,-0.011521265619626408,0.0
2021-06-18,174.34,174.0,175.35,173.69,104950000.0,-0.0007,177.9555,29.254370317516987,,,,,2.4387713588283155,0.0,-0.02449237122863379,0.0
2021-06-21,172.7,173.82,174.1,171.7,65540000.00000001,-0.0093999999999999,178.1125,24.971623155505085,,,,,2.4387713588283155,0.0,-0.002953097857556375,0.0
2021-06-22,175.27,172.9,176.19,172.8,66900000.00000001,0.0149,178.4105,33.410493827160494,,,,,2.4387713588283155,0.0,-0.016317681291721398,0.0
2021-06-23,175.19,175.25,176.05,174.16,56270000.0,-0.0005,178.61,32.93666026871398,,,,,2.4387713588283155,0.0,-0.01815172098864093,0.0
2021-06-24,172.45,175.38,176.24,171.54,76640000.0,-0.0156,178.94549999999998,32.36546651180794,,,,,2.4387713588283155,0.0,-0.004639025804580976,0.0
2021-06-25,170.07,173.2,173.24,169.71,78820000.0,-0.0138,179.4645,33.64982909229013,,,,,2.4387713588283155,0.0,0.03222202622449588,0.0
2021-06-28,172.19,170.8,172.4,170.68,44860000.0,0.0125,180.2105,39.59071231798506,,,,,2.4387713588283155,0.0,0.06736744294093722,0.0
2021-06-29,172.41,171.94,172.8,171.15,41970000.0,0.0013,180.667,38.14941221084566,,,,,2.4387713588283155,0.0,0.07203758482686617,0.0
2021-06-30,172.01,172.05,173.58,171.75,48080000.0,-0.0023,181.1225,36.35679337598796,,,,,2.4387713588283155,0.0,0.08464624149758726,0.0
2021-07-01,171.65,171.73,172.85,170.47,40740000.0,-0.0021,181.522,32.2357019064125,,,,,2.4387713588283155,0.0,0.08342557529857264,0.0
2021-07-02,175.55,172.58,175.59,171.85,63530000.0,0.0227,181.2585,35.93508500772799,,,,,2.4387713588283155,0.0,0.05912845343207063,0.0
2021-07-06,183.79,176.51,184.27,176.45,134900000.0,0.0469,180.8095,46.96969696969693,,,,,2.4387713588283155,0.0,0.00043527939496179613,0.0
2021-07-07,184.83,185.87,186.71,183.95,106560000.0,0.0056999999999999,180.0355,57.82434239857337,,,,,2.4387713588283155,0.0,-0.004057782827463052,0.0
2021-07-08,186.57,182.18,188.0,181.06,103610000.0,0.0093999999999999,179.181,62.08712302537091,,,,,2.4387713588283155,0.0,-0.026853191831484158,0.0
2021-07-09,185.97,186.13,187.4,184.67,74960000.0,-0.0032,178.2925,63.686382393397466,,,,,2.4387713588283155,0.0,-0.039199870946926896,0.0
2021-07-12,185.93,187.2,187.86,184.84,51430000.0,-0.0002,177.3565,77.62079683526414,,,,,2.4387713588283155,0.0,-0.045447211316086755,0.0
2021-07-13,183.87,185.1,188.65,183.57,76920000.0,-0.0111,176.4145,75.80548926014313,,,,,2.4387713588283155,0.0,-0.028335236852123802,0.0
2021-07-14,184.08,185.44,185.88,183.04,65930000.00000001,0.0011,175.52249999999998,72.49643366619111,,,,,2.4387713588283155,0.0,-0.02618426770969151,0.0
2021-07-15,181.56,184.71,184.77,181.05,63710000.0,-0.0137,174.549,70.87613293051353,,,,,2.4387713588283155,0.0,0.0018726591760300781,0.0
2021-07-16,178.68,181.67,182.3,178.52,80870000.0,-0.0159,173.73000000000002,65.79283887468026,,,,,2.4387713588283155,0.0,0.023225878665771305,0.0
2021-07-19,177.48,176.63,177.51,174.96,75690000.0,-0.0067,173.031,66.17135630730314,,,,,2.4387713588283155,0.0,0.04231462700022548,0.0
2021-07-20,178.66,178.37,179.6,175.9,65110000.0,0.0066,172.4045,68.8990525971904,,,,,2.4387713588283155,0.0,0.014888615246837489,0.0
2021-07-21,179.26,178.82,179.32,177.18,46380000.0,0.0034,171.57649999999998,71.29063405214026,,,,,2.4387713588283155,0.0,0.012607385919892966,0.0
2021-07-22,181.9,179.36,182.0,179.11,65310000.0,0.0147,170.61650000000003,78.96147403685086,,,,,2.4387713588283155,0.0,-0.010445299615173154,0.0
2021-07-23,182.83,182.0,183.31,181.1,48730000.0,0.0051,169.491,79.92539844014918,,,,,2.4387713588283155,0.0,-0.08997429305912608,0.0
2021-07-26,184.99,183.66,185.6,182.36,58000000.0,0.0118,168.3495,86.47968356706217,,,,,2.4387713588283155,0.0,-0.0995729498891833,0.0
2021-07-27,181.32,184.93,184.93,179.31,82640000.0,-0.0197999999999999,167.2645,83.55883558835583,,,,,2.4387713588283155,0.0,-0.07175159938230746,0.0
2021-07-28,181.52,181.69,182.92,180.05,59990000.0,0.0011,166.46300000000002,85.90976331360947,,,,,2.4387713588283155,0.0,-0.0759144997796386,0.0
2021-07-29,180.0,181.39,181.9,179.0,110400000.0,-0.0084,165.635,86.17561683599419,,,,,2.4387713588283155,0.0,-0.06222222222222218,0.0
2021-07-30,166.38,167.4,168.41,165.35,199310000.0,-0.0757,164.925,73.92197125256675,,,,,2.4387713588283155,0.0,0.005228993869455412,0.0
2021-08-02,166.57,167.66,167.95,165.85,67080000.0,0.0011,164.98,71.85628742514963,,,,,2.4387713588283155,0.0,0.003121810650177137,0.0
2021-08-03,168.31,167.04,169.55,164.99,83150000.0,0.0104,165.2055,65.13872135102535,,,,,2.4387713588283155,0.0,-0.013546432178717871,0.0
2021-08-04,167.74,168.97,169.44,167.28,43680000.0,-0.0034,165.467,56.80177679067188,,,,,2.4387713588283155,0.0,-0.01865983069035404,0.0
2021-08-05,168.8,167.81,169.45,167.05,48670000.0,0.0063,165.7775,61.11111111111112,,,,,2.4387713588283155,0.0,-0.021445497630331767,0.0
2021-08-06,167.25,168.75,168.75,166.45,52750000.0,-0.0092,165.9955,54.37537718768857,,,,,2.4387713588283155,0.0,-0.015246636771300559,0.0
2021-08-09,167.09,167.18,167.74,166.43,42960000.0,-0.001,166.328,48.92205638474299,,,,,2.4387713588283155,0.0,-0.012807469028667251,0.0
2021-08-10,166.03,167.25,167.9,165.75,48250000.0,-0.0063,166.7465,37.7605428986912,,,,,2.4387713588283155,0.0,-0.023670421008251563,0.0
2021-08-11,164.61,166.57,166.88,163.89,58940000.0,-0.0086,167.259,29.39547761882791,,,,,2.4387713588283155,0.0,-0.027641091063726475,0.0
2021-08-12,165.18,164.5,165.73,163.48,46480000.0,0.0034999999999999,167.739,29.614132961413333,,,,,2.4387713588283155,0.0,-0.03505266981474764,0.0
2021-08-13,164.7,165.28,165.3,164.15,41130000.0,-0.0029,168.15300000000002,30.614115490375752,,,,,2.4387713588283155,0.0,-0.02853673345476615,0.0
2021-08-16,164.95,164.15,165.0,160.56,66569999.99999999,0.0015,168.56099999999998,29.941730165844845,,,,,2.4387713588283155,0.0,-0.010063655653228198,0.0
2021-08-17,162.1,163.88,164.02,161.28,67760000.0,-0.0173,168.9385,18.220742150332956,,,,,2.4387713588283155,0.0,0.01967921036397291,0.0
2021-08-18,160.06,162.1,162.7,160.0,56090000.0,-0.0126,169.523,9.040404040404011,,,,,2.4387713588283155,0.0,0.030613519930026367,0.0
2021-08-19,159.39,159.7,161.65,159.12,75660000.0,-0.0042,170.2405,15.047169811320645,,,,,2.4387713588283155,0.0,0.04021582282451863,0.0
2021-08-20,160.0,160.19,160.39,158.79,67170000.0,0.0038,170.92749999999998,18.462980318650324,,,,,2.4387713588283155,0.0,0.04674999999999985,0.0
2021-08-23,163.29,160.59,164.04,160.5,65360000.0,0.0206,171.317,24.343163538873867,,,,,2.4387713588283155,0.0,0.04770653438667405,0.0
2021-08-24,165.29,164.0,165.77,163.73,51040000.0,0.0121999999999999,171.5115,28.806584362139844,,,,,2.4387713588283155,0.0,0.04991227539476073,0.0
2021-08-25,164.96,165.49,166.05,164.31,33610000.0,-0.002,171.697,25.43127434613245,,,,,2.4387713588283155,0.0,0.05449806013579028,0.0
2021-08-26,165.8,164.95,166.6,164.8,41980000.0,0.0051,171.989,25.74647887323944,,,,,2.4387713588283155,0.0,0.044390832328106145,0.0
2021-08-27,167.48,166.66,167.62,165.69,48050000.0,0.0101,172.263,33.71757925072043,,,,,2.4387713588283155,0.0,0.03833293527585391,0.0
2021-08-30,171.08,167.87,172.25,167.76,63840000.0,0.0215,172.4035,58.61707700366691,,,,,2.4387713588283155,0.0,0.025602057516951104,0.0
