Date,Close,Open,High,Low,Volume,Daily_Return,SMA_20,RSI_14
2025-06-02,201.7,200.28,202.13,200.12,35420000.0,0.0042,200.65699999999998,50.34650034650033
2025-05-30,200.85,199.37,201.96,196.78,70820000.0,0.0045000000000000005,200.44099999999997,49.743238616912
2025-05-29,199.95,203.57,203.81,198.51,51480000.0,-0.0023,200.3845,56.55897236278703
2025-05-28,200.42,200.59,202.73,199.9,45340000.0,0.001,200.3555,59.47660586835845
2025-05-27,200.21,198.3,200.74,197.43,56290000.0,0.0253,200.288,53.95143487858725
2025-05-23,195.27,193.66,197.7,193.46,78430000.0,-0.0302,200.0365,47.6971116315379
2025-05-22,201.36,200.71,202.75,199.7,46740000.0,-0.0036,200.02949999999998,53.729281767955854
2025-05-21,202.09,205.17,207.04,200.71,59210000.0,-0.0231,200.084,55.65425350187907
2025-05-20,206.86,207.67,208.47,205.03,42500000.0,-0.0092,200.598,56.94859038142625
2025-05-19,208.78,207.91,209.48,204.26,46140000.0,-0.011699999999999999,201.255,61.88006482982174
2025-05-16,211.26,212.36,212.57,209.77,54740000.0,-0.0009,201.897,61.89241736876217
2025-05-15,211.45,210.95,212.96,209.54,45030000.0,-0.0040999999999999995,202.647,69.48847262247838
2025-05-14,212.33,212.43,213.94,210.58,49330000.0,-0.0028000000000000004,203.30349999999999,67.97731568998111
2025-05-13,212.93,210.43,213.4,209.0,51910000.0,0.0102,204.01100000000002,68.15789473684211
2025-05-12,210.79,210.97,211.27,206.75,63780000.0,0.061799999999999994,204.417,66.72800883327201
2025-05-09,198.53,199.0,200.54,197.54,36450000.0,0.0053,204.27100000000002,46.99326075686885
2025-05-08,197.49,197.72,200.05,194.68,50480000.0,0.0063,203.9495,46.82334710743804
2025-05-07,196.25,199.17,199.44,193.25,68620000.0,-0.011399999999999999,203.7305,44.72018232463917
2025-05-06,198.51,198.21,200.65,197.02,51220000.0,-0.0019,203.51500000000001,47.95377948964851
2025-05-05,198.89,203.1,204.1,198.21,69020000.0,-0.0315,203.296,54.89453758788531
2025-05-02,205.35,206.09,206.99,202.16,101010000.0,-0.0374,203.4785,55.34136546184737
2025-05-01,213.32,209.08,214.56,208.9,57370000.0,0.0039000000000000003,204.10200000000003,62.59250953128503
2025-04-30,212.5,209.3,213.58,206.67,52290000.0,0.0060999999999999995,204.7295,56.93897637795274
2025-04-29,211.21,208.69,212.24,208.37,36830000.0,0.0051,205.269,53.0367408147963
2025-04-28,210.14,210.0,211.5,207.46,38740000.0,0.0040999999999999995,205.76549999999997,48.549222797927456
2025-04-25,209.28,206.37,209.75,206.2,38220000.0,0.0044,206.46599999999998,47.237076648841374
2025-04-24,208.37,204.89,208.83,202.94,47310000.0,0.0184,206.8165,44.96183206106869
2025-04-23,204.6,206.0,208.0,202.8,52930000.0,0.024300000000000002,206.942,40.19307746644689
2025-04-22,199.74,196.12,201.59,195.97,52980000.0,0.0341,206.586,37.77384377074575
2025-04-21,193.16,193.26,193.8,189.81,46740000.0,-0.0194,205.805,43.20425208807896
2025-04-17,196.98,197.2,198.83,194.42,52160000.0,0.0139,205.09099999999998,49.39702057223928
2025-04-16,194.27,198.36,200.7,192.37,59730000.0,-0.038900000000000004,204.23200000000003,47.73765996343693
2025-04-15,202.14,201.85,203.51,199.8,51340000.0,-0.0019,203.72250000000003,53.6763216528256
2025-04-14,202.52,211.44,212.94,201.16,101350000.0,0.022099999999999998,203.202,53.67632165282563
2025-04-11,198.15,186.1,199.54,186.06,87440000.0,0.0406,202.57,42.38578680203046
2025-04-10,190.42,189.07,194.78,183.0,121880000.0,-0.0424,202.1645,25.659013605442155
2025-04-09,198.85,171.95,200.61,171.89,184400000.0,0.1533,202.23250000000002,37.511436413540714
2025-04-08,172.42,186.7,190.34,169.21,120860000.0,-0.049800000000000004,201.041,25.692442661987712
2025-04-07,181.46,177.2,194.15,174.62,160470000.0,-0.036699999999999997,200.18849999999998,33.659981768459446
2025-04-04,188.38,193.89,199.88,187.34,125910000.0,-0.0729,199.66299999999998,38.861649968023876
2025-04-03,203.19,205.54,207.49,201.25,103420000.0,-0.0925,199.555,47.59561826958782
2025-04-02,223.89,221.32,225.19,221.02,35910000.0,0.0031,200.0835,57.73766546329723
2025-04-01,223.19,219.8,223.68,218.9,36410000.0,0.0048,200.618,59.731098016432895
2025-03-31,222.13,217.01,225.62,216.23,65300000.0,0.0194,201.164,62.59893885361399
2025-03-28,217.9,221.67,223.81,217.68,39820000.0,-0.026600000000000002,201.552,59.065695961171784
2025-03-27,223.85,221.39,224.99,220.56,37090000.0,0.0105,202.28050000000002,62.46838644410723
2025-03-26,221.53,223.51,225.02,220.47,34530000.0,-0.009899999999999999,202.93849999999998,58.574334483063595
2025-03-25,223.75,220.77,224.1,220.08,34490000.0,0.0137,203.89600000000002,59.23766425898529
2025-03-24,220.73,221.0,221.48,218.58,44300000.0,0.0113,204.94549999999998,59.941880943994356
2025-03-21,218.27,211.56,218.84,211.28,94130000.0,0.0195,206.20099999999996,62.858989749746065
2025-03-20,214.1,213.99,217.49,212.22,48860000.0,-0.0053,207.05700000000002,57.32961645679131
2025-03-19,215.24,214.22,218.76,213.75,54390000.0,0.012,208.10549999999998,77.19075438150878
2025-03-18,212.69,214.16,215.15,211.49,42430000.0,-0.0060999999999999995,208.63299999999998,71.61245674740485
2025-03-17,214.0,213.31,215.22,209.97,48070000.0,0.0024,209.20700000000002,69.22268907563026
2025-03-14,213.49,211.25,213.95,209.58,60110000.0,0.0182,209.974,59.839510890332456
2025-03-13,209.68,215.95,216.84,208.42,61370000.0,-0.0336,210.93699999999998,29.95768688293373
2025-03-12,216.98,220.14,221.75,214.91,62550000.0,-0.0175,211.8435,42.615933412604036
2025-03-11,220.84,223.8,225.84,217.45,76140000.0,-0.0292,214.2645,48.561872909699
2025-03-10,227.48,235.54,236.16,224.22,72070000.0,-0.048499999999999995,216.5655,60.13542107490477
2025-03-07,239.07,235.1,241.37,234.76,46270000.0,0.0159,219.1,64.38563327032136
2025-03-06,235.33,234.43,237.86,233.16,45170000.0,-0.0017000000000000001,220.70700000000002,62.70250368188513
2025-03-05,235.74,235.42,236.55,229.23,47230000.0,-0.0008,221.2995,61.416872976575895
2025-03-04,235.93,237.71,240.07,234.68,53800000.0,-0.0088,221.93650000000002,65.29790660225444
2025-03-03,238.03,241.79,244.03,236.11,47180000.0,-0.0158,222.7315,70.0324412003244
2025-02-28,241.84,236.95,242.09,230.2,56830000.0,0.0191,223.92850000000004,78.32924836601309
2025-02-27,237.3,239.41,242.46,237.06,41150000.0,-0.0127,224.60100000000003,71.06569900687549
2025-02-26,240.36,244.33,244.98,239.13,44430000.0,-0.027000000000000003,225.54250000000002,76.16795914507286
2025-02-25,247.04,248.0,250.0,244.91,48010000.0,-0.0002,226.70700000000002,78.36538461538464
2025-02-24,247.1,244.93,248.86,244.42,51330000.0,0.0063,228.02550000000002,79.07942550614295
2025-02-21,245.55,245.95,248.69,245.22,53200000.0,-0.0011,229.3895,82.2978570142266
2025-02-20,245.83,244.94,246.78,244.29,32320000.0,0.0039000000000000003,230.97599999999997,79.73613687899409
2025-02-19,244.87,244.66,246.01,243.16,32200000.000000004,0.0016,232.45750000000004,76.34290725718049
2025-02-18,244.47,244.15,245.18,241.84,48820000.0,-0.0005,234.04649999999998,71.57734315468635
2025-02-14,244.6,241.25,245.55,240.99,40900000.0,0.0127,235.57649999999998,59.90684342529562
2025-02-13,241.53,236.91,242.34,235.57,53610000.0,0.0197,236.9785,61.38032305433187
2025-02-12,236.87,231.2,236.96,230.68,45240000.0,0.0183,238.33800000000002,51.79422038742457
2025-02-11,232.62,228.2,235.23,228.13,53720000.0,0.0218,239.11999999999998,45.34458509142053
2025-02-10,227.65,229.57,230.59,227.2,33119999.999999996,0.0001,239.4605,36.49141072358147
2025-02-07,227.63,232.6,234.0,227.26,39710000.0,-0.024,239.46800000000002,29.48310713254402
2025-02-06,233.22,231.29,233.8,230.43,29930000.0,0.0032,239.17549999999997,44.28251121076231
2025-02-05,232.47,228.53,232.67,228.27,39660000.0,-0.0014000000000000002,239.03249999999997,38.178004195385036
2025-02-04,232.8,227.25,233.13,226.65,45070000.0,0.021,238.8855,23.649148778682502
2025-02-03,228.01,229.99,231.83,225.7,73060000.0,-0.0339,238.4895,19.937007874015762
2025-01-31,236.0,247.19,247.19,233.44,101080000.0,-0.0067,238.388,37.49672689185652
2025-01-30,237.59,238.66,240.79,237.21,55660000.0,-0.0074,238.1755,39.569620253164565
2025-01-29,239.36,234.12,239.85,234.01,45490000.0,0.0046,238.27849999999998,43.1654676258993
2025-01-28,238.26,230.85,240.19,230.81,75710000.0,0.0365,238.17350000000002,42.42867593269935
2025-01-27,229.86,224.02,232.15,223.98,94860000.0,0.0318,237.3145,35.044642857142904
2025-01-24,222.78,224.78,225.63,221.41,54700000.0,-0.0039000000000000003,236.09849999999997,32.40758115969227
2025-01-23,223.66,224.74,227.03,222.3,60230000.0,-0.0008,235.004,36.65926075540296
2025-01-22,223.83,219.79,224.12,219.79,64129999.99999999,0.0053,233.90400000000005,40.32577591899628
2025-01-21,222.64,224.0,224.42,219.38,98070000.0,-0.0319,232.79249999999996,43.98559423769506
2025-01-17,229.98,232.12,232.29,228.48,68490000.0,0.0075,232.06800000000004,52.399428221360004
2025-01-16,228.26,237.35,238.01,228.03,71760000.0,-0.0404,231.25099999999998,44.50110864745011
2025-01-15,237.87,234.63,238.96,234.43,39830000.0,0.0197,231.06800000000004,55.003706449221646
2025-01-14,233.28,234.75,236.12,232.47,39440000.0,-0.0048,230.88850000000002,50.412229474407404
2025-01-13,234.4,233.53,234.67,229.72,49630000.0,-0.0103,230.97750000000002,55.857011915673695
2025-01-10,236.85,240.01,240.16,233.0,61710000.0,-0.0241,231.4375,50.8671699653132
2025-01-08,242.7,241.92,243.71,240.05,37630000.0,0.002,232.19099999999997,54.79632063074899
2025-01-07,242.21,242.98,245.55,241.35,40860000.0,-0.011399999999999999,232.64050000000003,52.74091171379111
2025-01-06,245.0,244.31,247.33,243.2,45050000.0,0.0067,233.267,56.2779433681073
2025-01-03,243.36,243.36,244.18,241.89,40240000.0,-0.002,233.795,64.38618925831202
2025-01-02,243.85,248.93,249.1,241.82,55740000.0,-0.0262,234.587,76.12199355318621
2024-12-31,250.42,252.44,253.28,249.43,39480000.0,-0.0070999999999999995,235.308,79.07431551499349
2024-12-30,252.2,252.23,253.5,250.75,35560000.0,-0.013300000000000001,236.03849999999997,79.7816502204493
2024-12-27,255.59,257.83,258.7,253.06,42360000.0,-0.0132,236.85,83.0624122014851
2024-12-26,259.02,258.19,260.1,257.63,27260000.0,0.0032,237.88799999999998,81.62020905923349
2024-12-24,258.2,255.49,258.21,255.29,23230000.0,0.0115,239.305,83.25188804975572
2024-12-23,255.27,254.77,255.65,253.45,40860000.0,0.0031,240.92950000000002,72.69170579029742
2024-12-20,254.49,248.04,255.0,245.69,147500000.0,0.018799999999999997,242.471,80.71242397914867
2024-12-19,249.79,247.5,252.0,247.09,60880000.0,0.006999999999999999,243.76899999999995,70.19155077407508
2024-12-18,248.05,252.16,254.28,247.74,56770000.0,-0.021400000000000002,245.0395,64.97326203208561
2024-12-17,253.48,250.08,253.83,249.78,51360000.0,0.0097,246.2145,64.57544618712822
2024-12-16,251.04,247.99,251.38,247.65,51690000.0,0.011699999999999999,247.35350000000003,61.34086822501927
2024-12-13,248.13,247.82,249.29,246.24,33159999.999999996,0.0007000000000000001,247.8665,54.0076824583867
2024-12-12,247.96,246.89,248.74,245.68,32780000.0,0.006,248.6005,56.12027674294839
2024-12-11,246.49,247.96,250.8,246.26,45210000.0,-0.0052,249.205,53.42323651452285
2024-12-10,247.77,246.89,248.21,245.34,36910000.0,0.0040999999999999995,249.75099999999998,46.017433122933596
2024-12-09,246.75,241.83,247.24,241.75,44650000.0,0.0161,249.9535,41.61796370347586
2024-12-06,242.84,242.9,244.63,242.08,36870000.0,-0.0008,249.98499999999999,30.69936421435054
2024-12-05,243.04,243.99,244.54,242.13,40030000.0,0.0001,249.887,23.187919463087198
2024-12-04,243.01,242.87,244.11,241.25,44380000.0,0.0015,249.86950000000002,23.81937263012749
2024-12-03,242.65,239.81,242.76,238.9,38860000.0,0.0128,249.80949999999999,26.13464447806348
2024-12-02,239.59,237.27,240.79,237.16,48140000.0,0.0095,249.26799999999997,24.05988857938712
2024-11-29,237.33,234.8,237.81,233.97,28480000.0,0.0102,248.5245,26.293759512937555
2024-11-27,234.93,234.46,235.69,233.81,33500000.0,-0.0006,247.4915,25.64959168522637
2024-11-26,235.06,233.33,235.57,233.33,45990000.0,0.009399999999999999,246.29350000000005,7.43992606284651
2024-11-25,232.87,231.46,233.24,229.74,90150000.0,0.0131,245.027,7.526881720430069
2024-11-22,229.87,228.06,230.72,228.06,38170000.0,0.0059,243.757,7.49534450651764
2024-11-21,228.52,228.88,230.15,225.71,42110000.0,-0.0021,242.45850000000002,7.105030891438602
2024-11-20,229.0,228.06,229.93,225.89,35170000.0,0.0032,241.419,9.64467005076132
2024-11-19,228.28,226.98,230.16,226.66,36210000.0,0.0011,240.43050000000002,3.837044054950141
2024-11-18,228.02,225.25,229.74,225.17,44690000.0,0.0134,239.15749999999997,3.9803439803438607
2024-11-15,225.0,226.4,226.92,224.27,47920000.0,-0.0141,237.85549999999998,4.162384378211584
2024-11-14,228.22,225.02,228.87,225.0,44920000.0,0.0138,236.85999999999999,17.037366548042655
2024-11-13,225.12,224.01,226.65,222.76,48570000.0,0.004,235.718,14.990215264187839
2024-11-12,224.23,224.55,225.59,223.35,40400000.0,0.0,234.60499999999996,14.685582822085834
2024-11-11,224.23,225.0,225.7,221.5,42010000.0,-0.012,233.42800000000003,16.637706342310977
2024-11-08,226.96,227.17,228.66,226.4,38330000.0,-0.0023,232.43850000000003,27.926777352064704
2024-11-07,227.48,224.63,227.88,224.57,42140000.0,0.021400000000000002,231.6705,32.76260990282272
2024-11-06,222.72,222.61,226.07,221.19,54560000.0,-0.0033,230.6545,26.486280487804862
2024-11-05,223.45,221.79,223.95,221.14,28110000.0,0.006500000000000001,229.67649999999998,30.992736077481794
2024-11-04,222.01,220.99,222.79,219.71,44940000.0,-0.004,228.64450000000002,33.07493540051675
2024-11-01,222.91,220.96,225.35,220.27,65280000.0,-0.013300000000000001,227.8105,37.681159420289816
2024-10-31,225.91,229.34,229.83,225.37,64370000.00000001,-0.0182,227.2395,43.89086595492289
2024-10-30,230.1,232.61,233.47,229.55,47070000.0,-0.015300000000000001,226.998,53.16411682892906
2024-10-29,233.67,233.1,234.32,232.32,35420000.0,0.0012,226.92849999999999,58.808855628313026
2024-10-28,233.4,233.32,234.73,232.55,36090000.0,0.0086,226.95499999999998,64.32469304229198
2024-10-25,231.41,229.74,233.22,229.57,38800000.0,0.0036,227.03199999999998,55.67817728729085
2024-10-24,230.57,229.98,230.82,228.41,31110000.0,-0.0008,227.13450000000003,60.54974835462639
2024-10-23,230.76,234.08,235.14,227.76,52290000.0,-0.0216,227.2225,62.99243931555912
2024-10-22,235.86,233.88,236.22,232.6,38850000.0,-0.0026,227.6015,69.23585841878933
2024-10-21,236.48,234.45,236.85,234.45,36250000.0,0.0063,228.0245,66.92745376955904
2024-10-18,235.0,236.18,236.18,234.01,46430000.0,0.0123,228.5245,62.929848693260006
2024-10-17,232.15,233.43,233.85,230.52,32990000.000000004,0.0016,228.721,67.35369893264634
2024-10-16,231.78,231.6,232.12,229.84,34080000.0,-0.0089,229.054,65.5352480417755
2024-10-15,233.85,233.61,237.49,232.37,64750000.0,0.011000000000000001,229.53500000000003,71.57434402332365
2024-10-14,231.3,228.7,231.73,228.6,39880000.0,0.0165,229.88849999999996,64.42076314884845
2024-10-11,227.55,229.3,229.41,227.34,31760000.0,-0.006500000000000001,229.91799999999998,52.74798927613945
2024-10-10,229.04,227.78,229.5,227.17,28180000.0,-0.0022,229.996,48.04716285924833
2024-10-09,229.54,225.23,229.75,224.83,33590000.0,0.0167,230.337,41.42085583714166
2024-10-08,225.77,224.3,225.98,223.25,31860000.0,0.0184,230.45300000000003,36.162495466086305
2024-10-07,221.69,224.5,225.69,221.33,39510000.0,-0.0225,230.43699999999998,33.61429534726902
2024-10-04,226.8,227.9,228.0,224.13,37350000.0,0.005,230.63150000000002,44.444444444444464
2024-10-03,225.67,225.14,226.8,223.32,34040000.0,-0.0049,230.61950000000002,42.7014625752796
2024-10-02,226.78,225.89,227.37,223.02,32880000.000000004,0.0025,230.4535,35.297927461139864
2024-10-01,226.21,229.52,229.65,223.74,63290000.0,-0.0291,230.08049999999997,33.344145313006834
2024-09-30,233.0,230.04,233.0,229.65,54790000.0,0.0229,230.0605,47.232982844493634
2024-09-27,227.79,228.46,229.52,227.3,34030000.0,0.0012,229.8795,44.33766233766233
2024-09-26,227.52,227.3,228.5,225.41,36640000.0,0.0051,229.727,44.453125000000014
2024-09-25,226.37,224.93,227.29,224.02,42310000.0,-0.0044,229.50750000000002,40.02134471718251
2024-09-24,227.37,228.65,229.35,225.73,43560000.0,0.004,229.083,44.53103256331755
2024-09-23,226.47,227.34,229.45,225.81,54150000.0,-0.0076,228.58250000000004,48.367593712212795
2024-09-20,228.2,229.97,233.09,227.62,318680000.0,-0.0029,228.2425,48.73949579831932
2024-09-19,228.87,224.99,229.82,224.63,66780000.0,0.0371,228.0785,48.99970140340402
2024-09-18,220.69,217.55,222.71,217.54,59890000.0,0.018000000000000002,227.52399999999997,43.29815303430079
2024-09-17,216.79,215.75,216.9,214.5,45520000.0,0.0022,226.671,43.50477200424178
2024-09-16,216.32,216.54,217.22,213.92,59360000.0,-0.0278,225.92200000000003,34.15961305925029
2024-09-13,222.5,223.58,224.04,221.91,36770000.0,-0.0012,225.66950000000003,45.84316810910046
2024-09-12,222.77,222.5,223.55,219.82,37500000.0,0.0005,225.356,44.62322338428535
2024-09-11,222.66,221.46,223.09,217.89,44590000.0,0.0116,225.012,45.18055932663589
2024-09-10,220.11,218.92,221.48,216.73,51590000.0,-0.0036,224.72899999999998,30.2239950905186
2024-09-09,220.91,220.82,221.27,216.71,67180000.0,0.0004,224.69,37.79276082327893
2024-09-06,220.82,223.95,225.24,219.77,48420000.0,-0.006999999999999999,224.391,38.03571428571426
2024-09-05,222.38,221.63,225.48,221.52,36620000.0,0.0069,224.2265,42.97782470960928
2024-09-04,220.85,221.66,221.78,217.48,43840000.0,-0.0086,223.93,38.735314443676565
2024-09-03,222.77,228.55,229.0,221.17,50190000.0,-0.027200000000000002,223.75799999999998,43.82510013351137
2024-08-30,229.0,230.19,230.4,227.48,52990000.0,-0.0034000000000000002,223.558,51.160766105629726
2024-08-29,229.79,230.1,232.92,228.88,51910000.0,0.0146,223.658,51.33024869866972
2024-08-28,226.49,227.92,229.86,225.68,38050000.0,-0.0068000000000000005,223.6065,59.76430976430978
2024-08-27,228.03,225.99,228.85,224.89,35930000.0,0.0037,223.6895,70.55596196049747
2024-08-26,227.18,226.76,227.28,223.89,30600000.0,0.0015,223.68,69.58874458874463
2024-08-23,226.84,225.66,228.22,224.33,38680000.0,0.0103,223.69849999999997,59.917733089579556
2024-08-22,224.53,227.79,228.34,223.9,43700000.0,-0.0083,223.51500000000001,53.67892976588628
2024-08-21,226.4,226.52,227.98,225.05,34770000.0,-0.0005,223.3915,57.281931464174484
2024-08-20,226.51,225.77,227.17,225.45,30300000.0,0.0027,223.68250000000003,63.76936316695351
2024-08-19,225.89,225.72,225.99,223.04,40690000.0,-0.0007000000000000001,224.1375,60.79791847354726
2024-08-16,226.05,223.92,226.83,223.65,44340000.0,0.0059,224.62399999999997,61.305663640294036
2024-08-15,224.72,224.6,225.35,222.76,46410000.0,0.013500000000000002,224.73499999999999,55.10917030567687
2024-08-14,221.72,220.57,223.03,219.7,41960000.0,0.002,224.68250000000003,51.78498153467379
2024-08-13,221.27,219.01,221.89,219.01,44160000.0,0.0172,224.61299999999997,46.72489082969432
2024-08-12,217.53,216.07,219.51,215.6,38030000.0,0.006,224.484,21.901028907398327
2024-08-09,216.24,212.1,216.78,211.97,42200000.0,0.0137,224.25050000000002,17.599234815877608
2024-08-08,213.31,213.11,214.2,208.83,47160000.0,0.0166,223.875,17.916260954235653
2024-08-07,209.82,206.9,213.64,206.39,63520000.0,0.0125,223.247,9.51534015117835
2024-08-06,207.23,205.3,209.99,201.07,69660000.0,-0.0097,222.56599999999997,8.83202641353698
2024-08-05,209.27,199.09,213.5,196.0,119550000.0,-0.0482,221.89100000000002,16.120323949093816
2024-08-02,219.86,219.15,225.6,217.71,105570000.0,0.0069,221.43400000000003,43.174510377082754
2024-08-01,218.36,224.37,224.48,217.02,62500000.0,-0.0168,220.8625,38.12056737588655
2024-07-31,222.08,221.44,223.82,220.63,50040000.0,0.015,220.642,44.08544726301739
2024-07-30,218.8,219.19,220.32,216.12,41640000.0,0.0026,220.1805,41.16180503615063
2024-07-29,218.24,216.96,219.3,215.75,36310000.0,0.0013,219.7335,40.36040483831154
2024-07-26,217.96,218.7,219.49,216.01,41600000.0,0.0022,219.28950000000003,41.43436391282312
2024-07-25,217.49,218.93,220.85,214.62,51390000.0,-0.0048,218.9375,44.27294882209588
2024-07-24,218.54,224.0,224.8,217.13,61780000.0,-0.0288,218.54450000000003,46.36290967226217
2024-07-23,225.01,224.37,226.94,222.68,39960000.0,0.004699999999999999,218.4695,59.28961748633878
2024-07-22,223.96,227.01,227.78,223.09,48200000.0,-0.0016,218.373,59.64517741129435
2024-07-19,224.31,224.82,226.8,223.27,49150000.0,0.0006,218.286,64.69017094017094
2024-07-18,224.18,230.28,230.44,222.27,66030000.0,-0.020499999999999997,218.25900000000001,71.06807511737092
2024-07-17,228.88,229.45,231.46,226.64,57350000.0,-0.0253,218.61700000000002,79.91157778391823
2024-07-16,234.82,235.0,236.27,232.33,43230000.0,0.0018,219.29450000000003,81.86580194562237
2024-07-15,234.4,236.48,237.23,233.09,62630000.0,0.0167,220.13799999999998,74.29812834224603
2024-07-12,230.54,228.92,232.64,228.68,53050000.0,0.0131,220.85299999999998,68.86617100371747
2024-07-11,227.57,231.39,232.39,225.77,64709999.99999999,-0.0232,221.56600000000003,58.70599429115127
2024-07-10,232.98,229.3,233.08,229.25,62630000.0,0.018799999999999997,222.724,71.0635769459299
2024-07-09,228.68,227.93,229.4,226.37,48170000.0,0.0038,223.7965,63.95721925133693
2024-07-08,227.82,227.09,227.85,223.25,59090000.0,0.006500000000000001,224.724,62.980516061084785
2024-07-05,226.34,221.65,226.45,221.65,60410000.0,0.0216,225.048,61.34906386252887
2024-07-03,221.55,220.0,221.55,219.03,37370000.0,0.0058,225.20750000000004,53.52211560964197
2024-07-02,220.27,216.15,220.38,215.1,58050000.0,0.016200000000000003,225.11699999999996,43.686734150239765
2024-07-01,216.75,212.09,217.51,211.92,60400000.0,0.0291,225.0145,40.98975256185951
2024-06-28,210.62,215.77,216.07,210.3,82540000.0,-0.0163,224.6335,35.05132124918104
2024-06-27,214.1,214.69,215.74,212.35,49770000.0,0.004,224.4405,39.74358974358972
2024-06-26,213.25,211.5,214.86,210.64,66209999.99999999,0.02,224.2285,32.74453521748728
2024-06-25,209.07,209.15,211.38,208.61,56710000.0,0.0045000000000000005,223.75499999999997,20.4226969905812
2024-06-24,208.14,207.72,212.7,206.59,80730000.0,0.0031,222.9115,20.18619436875565
2024-06-21,207.49,210.39,211.89,207.11,246420000.0,-0.0104,222.08799999999997,21.77320597599804
2024-06-20,209.68,213.93,214.24,208.85,86170000.0,-0.0215,221.3565,27.665418227215966
2024-06-18,214.29,217.59,218.63,213.0,79940000.0,-0.011000000000000001,220.862,26.19108280254774
2024-06-17,216.67,213.37,218.95,212.72,93730000.0,0.0197,220.2515,33.91374229841945
2024-06-14,212.49,213.85,215.17,211.3,70120000.0,-0.008199999999999999,219.135,31.143911439114376
2024-06-13,214.24,214.74,216.75,211.6,97860000.0,0.0055000000000000005,218.127,35.215053763440835
2024-06-12,213.07,207.37,220.2,206.9,198130000.0,0.0286,217.25350000000003,38.63270777479889
2024-06-11,207.15,193.65,207.16,193.63,172370000.0,0.0726,216.2325,34.35860753457317
2024-06-10,193.12,196.9,197.3,192.15,97260000.0,-0.0191,214.2395,27.473784556720673
2024-06-07,196.89,194.65,196.94,194.14,53100000.0,0.0124,212.65,36.29466959472944
